label,X1528CSW2.1.1,X1528CSW2.1.2,X1528CSW2.1.3,X1528CSW2.1.4,X1528CSW2.2.1,X1528CSW2.2.2,X1528CSW2.2.3,X1528CSW2.2.4,X1528CSW2.3.3,X2710SW2.1.1
2136679e81e44fe89dcb9fed7c475659,0,0,0,0,0,0,0,0,0,0
d4052fe7cc8b1874041ab6793582d132,0,0,0,0,0,0,0,0,0,0
36ffa14c530b65bc2441016a8f93eaea,0,0,0,0,0,0,0,0,0,0
ee22b8644f6bfb6364c5841527325a54,0,0,0,0,0,0,0,0,0,0
7a6fa88c94bef6102c36a5eb58beb560,0,0,0,0,0,0,0,0,0,0
c2649ba3db16be6b939be67f99e1a748,0,0,0,0,0,0,0,0,0,0
fa43f46141430f01175d99ab39117793,0,0,0,0,0,0,0,0,0,0
c6066311ffce70efa58d5699019c9475,0,0,0,0,0,0,0,0,0,0
353f3a6131a72ba30813bf058114236f,0,0,0,0,0,0,0,0,0,0
bd8e61a350ce202c5cccda0a2010e6c3,0,0.539697769,0,0,0,0,0,0.462417264,0.128232528,1.938735944
3af5551fba621e84a8b315240a1a1827,0,0.731590309,0.093190855,0.688956434,0,6.035379813,0,0.126938072,0,0
a46447bff21518b95f270d05757bbbe0,0,0,0,0,0,0,0,0,0,0
6549848d1872b61ddc80c4994b541e37,0,0,0,0,0,0,0,0,0,0
046ffc3e53379fd2ade52c601af96110,0,0,0,0,0,0,0,0,0,0
aee11219e079c3317a6fe3e5e43e5cd7,1.98482195,0,0,0,0,0,0,0,0,0
c512efbd577bc9d4da89c5871e0346de,0,0,0,0,0,0,0,0,0,0
73e99a10d78b3dfcfb2cbcb54f19e796,0,0,0,0,0,0,0,0,0,0
1984e742e5df28680bfc8d11ffffaa5f,0,0,0,0.233029382,0,0,0,0,0,0
0c1aece0d8e0d228d9c440267dbd9154,4.816112084,3.058287359,1.310884692,5.592705167,4.434072345,22.16441207,25.56634304,2.565962463,1.91493909,6.746801086
6e7aacd60571596be09b328b020f4fa6,0,0,0,0,0,0,0,0,0,0
aa9d7f4d00e5b8819f3e6e3210fcfc99,0,0,0,0,0,0,0,0,0,0
97567b130b6d59e3713e03c8142f4554,0,0,0,0,0,0,0,0,0,0
39d85cf3fe34d97ce9ac25bc3efbc7fd,0,0,0,0,0,0,0,0,0,0
20719130ed6563a8291bbe2d2e5741d4,0,0,0,0,0,0,0,0,0,0
dbd6e74d2b1d2c5499e196daad086d3d,0,0,0,0,0,0,0,0,0,0
50dd55fb37f18b4276408aa68d65b577,0,0,0,0,0,0,0,0,0,0
37c71e32c6831ad1af4c64803f4e6b76,0,0,0,0,0,0,0,0,0,0
b896a5e1587a415d20df3f327351410a,0,0,0,0,0,0,0,0,0,0
e741665153d3db9810340e2cf94844cd,6.479859895,0.107939554,0.18638171,0.435663627,1.236872812,11.34235172,4.800431499,0.979236558,0.602692883,4.148894921
5620550c7c820b4b6a7579bdb1241707,0,0,0,0,0,0,0,0,0,0
f2ed9b881d6b978ebed61537c9344cca,0,0,0,0,0.186697783,0,0,0,0,0
605756c04a36ce2b30e9418c93e12986,0,0,0,0,0,0,0,0,0,0
3d1c896803e4c184143c53376423c469,0,0,0,0,0,0,0,0,0,0
b9df665b7d1143b64ed274b4266841fa,0,0,0.031063618,0.303951368,0,0,0,0,0,0
c52468ca36dd5477a554dacdb78a458a,0,0,0,0,0,0,0,0.326412186,0,0
e1e1c64fdd5419094d3994fbfcb699f7,0,0,0,0,1.656942824,5.93132154,11.54261057,16.25714027,0,0
a930713ace1755f6ecf49f73fc0dedd0,0,0,0,0,0,0,0,0,0,0
657d3501aea13e7f573bb38f0cc4ca22,0,0,0,0,0,0,0,0,0,0
fb222efd579ce9dc1a035b3ebf23f4ad,0,0,0,0,0,0,0,0,0,0
b94568962a10f45919e5d3ce1c06b1bf,0,0,0,0,0,0,0,0,0,0
60d2ee9727e7ce5e0fee0e9af7e83a64,0,0,0,0,0,0,0,0,0,0
fe4ae514a7c926162e2565b85e289d47,0,0,0,0,0,0,0,0,0,0
a6c9a9e4ac0ae9eced9ab66bcc545ddb,0,0,0,0,0,0,0,0,0,0
34598e7637d21f13e69c49620a7a7dc6,0,0,0,0,0,0,0,0,0,0
6db67a15af4b824faf31f58e7b09a64f,0,0,0,0,0,0,0,0,0,0
4dc99555adcf8151fb09ef0c145f236b,0,0,0,0,0,0,0,0,0,0
0582208cbb54f7a183a48349e0c9ec23,0,0,0,0,0,0,0,0,0,0
b5a5bf071b933ab3fc8513b9ba6b327a,0,0,0,0,0,0,0,0,0,0
11f8b6d3551d1fd127e8b0eb8dfd6159,0,0,0,0,0,0,0,0,0,0
73a4b72f76643bcf687f807711a8f9ac,0,0,0,0,0,0,0,0,0,0
8050ffdc41db032fb9d20250165b86a0,0,0,0,0,0,0,0,0,0,0
592da25b3d8a632d549b7d478ea7339d,0,0,0,0,0,0,0,0,0,0
7bd4a574c6ce528b8ff671bc70c54ab5,0,0.059966419,0,0,0,0,0,0,0,0
6876a2a70535d393e24fce73c60de996,0,0,0,0,0,0,0,0,0,0
e1a4914331c9efd02f5e4b8a7d264390,0,0,0,0,0,0,0,0,0,0
c0b7397fd01192e02d97d0a87487ad02,0,0,0,0,0,0,0,0,0,0
5e3d5e19572cb183cdd867cad6887aba,0,0,0,0,0,0,0,0,0,0
dfd15aea16178b75683fc6aa772b4845,0,0,0,0,0,0,0,0,0,0
a17526f6f3074109b83033d30a528c73,0,0,0,0,0,0,0,0,0,0
4b90b4baed63b59b6efa025c91a17e19,0,0,0,0,0,0,0,0,0,0
e56d6e0689a4dd9bfc9e589883b5ee07,0,0,0,0,0,0,0,0,0,0
dfb2570f0c505f44a1fc025f3721ec89,0,0,0,0,0,0,0,0,0,0
9fa6b900ca1c0141580e98969ced1dac,0,0,0,0,0,0,0,0,0,0
1ae434de7911786ccf390031af76391c,0,0,0,0,0,0,0,0,0,0
c6743a04c5adea5df2422c371d427aea,0,0,0,0,0,0,0,0,0,0
f3020f72d8526e5643e3d75c0813d585,0,0,0,0,0,0,0,0,0,0
a679e6fff3c5d71b861f190ab5063e13,0,0,0,0,0,0,0,0,0,0
23caac2e8c4b90eff76fb9559f01d254,0,0,0,0,0,0,0,0,0,0
3435f0d3c66a55749db84bea84d6885d,0,0,0,0,0,0,0,0,0,0
df73be44b9e633ce6bcbdc7f0f3525f6,0,0,0,0,0,0,0,0,0,0
c6a50327d33ce60fe2c1c78c025c25be,0,0,0,0,3.080513419,0,0,1.042705594,0.145330199,0
51a19f1a8a273a119e52dbc96bc1f7cb,0,0,0,0,0,0,0,0,0,0
562f57047b8d354519f1b046318f8c79,0,0,0,0,0,0,0,0,0,0
c119361a6eb169aa88adce911858a09e,0,0,0,0,0,0,0,0,0,0
2178df8b26afebada98155b8cad0c967,0,0,0,0,0,0,0,0,0,0
20a8421dc461b541f429438b3b76ec35,0,0,0,0,0,0,0,0,0,0
b0f42eb0b12ffd38dd7de6dd48b5acb1,0,0,0,0.952380952,0,0,0,0.072536041,0,0
8d29a3696e4e64442cb2403219ed4256,0,0,0,0,0,0,0,0,0,0
5b2dc57f654a4b148022d437f6dfd901,0,0,1.062375746,0.070921986,0,0,0,0,0,0.116324157
cd0f8a1e3d999aed263658e0420e120f,0,0,0,0,0,0,0,0,0,0
aa38ecd1f1612c2354e452f38f3324a1,0,0,0,0,0,0,0,0,0,0
a7778eead8d01a92ed670505dcf83d37,0,0,0,0,0,0,0,0,0,0
7dc8e02136d86efa35eb32a7448b4d30,0,0,0,0,0,0,0,0,0,0
f8bc7f8dc922acd41b3e0dd3a0478f9d,0,0,0,0,0,0,0,0,0,0
dcbc9f6bdae1acd9ef3a03c92bd12620,0,0,0,0,0,0,0,0.036268021,0.029920923,0
3f343449a24fbd1d08bf1edb6ac6fe04,0,0,0,0,0,0,0,0,0,0
df4f69145ff67c1cbd2afc3705d76094,0,0.083952986,2.839214712,39.59473151,38.90315053,0,9.223300971,53.64040258,77.32848899,8.918185343
f81e5df3f5d2db088c4739be7facfa4c,0,0,0,0,0,0,0,0,0,0
7810eb8833e61ea545421916f94608fd,0,0,0,0,0,0,0,0,0,0
1487d493535bd6e209184dc97c6572a8,0,0,0,0,0,0,0,0,0,0
87c644dd48b876786e5b6cb14ed207c3,0.175131349,0,0.217445328,0,0,6.555671176,0,0.090670052,0,0
2d1b8ee57bc9ebd9ba16572e5daaba0d,0,0,0,0,0,0,0,0,0,0
a31451f18b4b0d7aeade7a1743513ca3,0,0,0,0,0,0,0,0,0,0
787644618b763435c4533db8160a05c3,0,0,0,0,0,0,0,0,0,0
594482633199ed838e0c4a07658eb5d3,0,0,0,0,0,0,0,0,0,0
f89d6eb5c1ef68253ff64a7366a8b8c1,76.5323993,90.50131926,88.21446322,12.50253293,0.886814469,0,5.01618123,0.598422341,5.954263732,39.04614192
3c90283cbbbf92b7da562b32e2a4ef08,0,0,0,0,0,0,0,0,0,0
f329a8cef728bb077a60d7abd6a7c4a2,0,0,0,0,0,0,0,0,0,5.816207832
6b27ed487eed94b09419a245c8a4948c,0,0,0,0,0,0,0,0,0,0
78ae6dce671e345cd3a0b8481dfccd36,0,0,0,0,0,0,0,0,0,0
11d3d35cd143f23d8c7edb2ebb973b54,0,0,0,0,0,0,0,0,0,0
4e29b2db3602697392a55e008834fa21,0,0,0,0,0,0,0,0,0,0
0c7677bcea97943dc0d79334c0b13965,0,0,0,0,0,0,0,0,0,0
2c4c17bfec2087c99088b31a7cdd291e,0,0,0,0,0,0,0,0,0,0
8ba68abff2a07814995005ab356ce900,0,0,0,0,0,0,0,0,0,0
f8e4c854ef73d46f4ee1c5a8f476ad96,0,0,0,0,0,0,0,0,0,0
50cbb84175b9e060b09cd8ef7ae88978,0,0,0,0,0,0,0,0,0,0
0e12b9317dbe690a1e25bd885c55faad,0,0,0,0,0,0,0,0,0,0
88bec8c858a798fe709b87579f98704d,0,0,0,0,0,0,0.539374326,0,0,0
70462c5ed67ad7ae597ca2fc5acfeadf,0,0,0,0,0,0,0,0,0,0
59c53d20a61b45cedf077a3e94ae04dd,0,0,0,0,0,0,0,0,0,0
57f3294a9250049c2cb3d01f5f5e9e0a,0,0,0.031063618,0,0,0,0,0,0.047018594,0
8f09796c84d39097137ee90d2531fe55,0,0.059966419,0,0.060790274,0,0,0,0,0,0
f344898d2f2d3be0f3d793ef93d944b7,0,0,0,0,0,0,0,0,0,0
c95f1b52d83fa1ed20a73c257a42641f,0,0,0,0,0,0,0,0,0,0
aad65425444ff185d5e5ba399a55c9d0,0,0,0,0,0,0,0,0,0,0
bc1881793fb702d2e8e7e96ab2acc028,0,0,0,0,0,0,0,0,0,0
03ea96d20eee179d9b1f44bdc5a43e7f,0,0,0,0,0,0,0,0,0,0
072fd31f7caf0223dcef672cbc94836b,0,0,0,0,0,0,0,0,0,0
18b0ceb8cd9d485595186583dd1f0bf6,0,0,0,0,0,0,0,0,0,0
1abb8aa98357516f38b09784513a8d86,0,0,0,0,0,0,0,0,0,0
abf6d014030c5ee3e5a885b9f80f8568,0,0,0,0,0,0,0,0,0,0
fae75f5a29a0897e74a429d0b728d0f9,0,0,0,0,0,0,0,0,0,0
7400ac28923afee7d4589e106470ed05,0,0,0,0,0,0,0,0,0,0
4e9b531a8237c5bab48c24954bf4f624,0,0,0,0,0,0,0,0,0,0
7591e9ff1fc1763289912a620f36d1a2,0,0,0,0,0,0,0,0,0,0
80728aa4554c8f83873320572843e17f,0,0,0,0,0,0,0,0,0,0
5394698a0333e8d66ea809cf1e1a12f8,0,0,0,0,0,0,0,0,0,0
cd9f2bb3f6991075276f8ce5e6603ccf,0,0,0,0,0,0,0,0,0,0
62ab20e8c759c55b8da58acf891f7286,0,0,0.248508946,0,0.770128355,0,7.551240561,0.616556351,0,0
a38a65291b4cfec7a79708cc07a3e2bb,0,0,0,0,0,0,0,0,0,0
494826bd4bca1f1d95d379908c5b8613,0,0,0,0,0,0,0,0,0,0
13bd22323508f5c31d99c36a085da181,0,0,0,0,0,0,0,0,0,0
63f8f52004a1e917971a49b89ce771c1,0,0,0,0,0,0,0,0,0,0
aeafed7bd454295062b458a80c18ae01,0,0,0,0,0,0,0,0,0,0
df83ac604ebba2dc5a910cc13506df19,0,0,0,0,0,0,0,0,1.038683479,0
c88b09a7cdecadd4b2131f40beda7064,0,0,0,0,0,0,0,0,0,0
d16ef8bc9c6b81c567e16ddf0331a2f9,0,0,0,0,0,0,0,0,0,0
0bfd3896370b379facb62ba80465f1d1,0,0,0,0,0,0,0,0,0,0
562c22ada93870f9efc7bc20240c8e85,0,0,0,0,0,0,0,0,0,0
1c69af5adb60702aff47bc71a3d84c9d,0,0,0.161530815,0,0,0,0,0,2.321008763,0
f20beb6cfa0982c8c3d3062e4078735f,0,0,0,0,0,0,0,0,0,0
750f999d35ae45a0033c5a5e7e3f6c5b,0,0,0.086978131,8.500506586,6.301050175,0,5.285868393,8.124036631,5.001068604,0
aa5487870ba397934cb782500199c8bd,0,0,0,0,0,0,0,0,0,0
6a536ee1d9d53c821615cd35d802faff,0,0.935476133,0.192594433,10.63829787,0,0,0,5.884486354,0.893353281,0
ce58cadd0fbeba78a64d1f3e2788a53e,0,0,0,0,0,0,0,0,0,0
1d67dbbaf0d2ee8e9f8e9b158317c0f2,0,0,0,0,0,0,0,0,0,0
63bfc245ede97adb685efa80da3579c1,0,0,0,0,0,0,0,0,0,0
a802ef06c36465e4b7c6e4e1fe1096e4,0,0,0,0,0,0,0,0,0,0
a5a5622246e23c7934dd993460054c6c,0,0,0,0,0,0,0,0,0,0
2aff0071f2915f12053062436e66f4ee,0,0,0.111829026,0,0,0,0,0,0,0
f2615debcbaa521296d47db3c9d605e7,0,0,0,0,0,0,0,0,0,0
3dc1261057dc1ea6488fc3ecd03f36a5,0,0,0,0,0,0,0,0,0,0
526576535ac39579ecf192da6ec6f709,0,0,0,0,0,0,0,0,0,0
f0f98d78d6fecf64eb3bc6c1bd0edd71,0,0,0,0.151975684,0,0,0,0,0,0
975db392e6ed853c867f7f0eebc0a19a,0,0,0,0,0,0,0,0,0,0
c7a86575485588dd25e615177ee3b5ee,0,0,0,0,0,0,5.177993528,0.126938072,0,0
0ce2ad69bdaa6f2869a95f469a46b300,0,0,0,0,0,0,0,0,0,0
6935992969db71c030916c7b6386420c,0,0,0,0,0,0,0,0,0,0
b69128c562a6ccfada55574e01487803,0,0,0,0,0,0,0,0,0,0
ab7ab5747ee8a8cfba04ec424c9c2fa8,0,0,0,0,0,0,0,0,0,0
e8526509858beb320a1e1a4deec6d304,0,0,0,0,0,0,0,0,0,0
d683502cef8f93bccc67c08fb175f948,0,0,0,0,0,0,0,0,0,0
352900135b3506abe60261f654384430,0,0,0,0,0,0,0,0,0,0
98d4783c9663f6e5e53b0a30bacc219e,0,0,0,0,0,0,0,0,0,0
633276e0574a76c728cc98b0953354f5,0,0,0,0,0,0,0,0,0,0
24820c1220ee69db193cb95a8c9e9d38,0,0,0,0,0,0,0,0,0,0
8f0dd1b3801a69796f70488251e92f61,0,0,0,0,0,0,0,0,0,0
fcaa1269ae5910dd5bd236e6db87e6c5,0,0,0,0,0,0,0,0,0,0
e553091f6d483ca5f1a2be8f4a0b14bd,0,0,0,0,0,0,0,0,0,0
361abda0064477013f2270cbe8d3f532,0,0,0,0,0,0,0,0,0,0
7c161088d8af2a34678e76534f994b87,0,0,0,0,0,0,0,0,0,0
80f38b5726ecbff6d0e6ef43f6267f9e,0,0,0,0,0,0,0,0.126938072,0,0
733f53775e41d41894be0fc609daacdd,0,0,0,0,0,0,0,0,0,0
8b283abb65a03c38981734dca25b4f27,0,0,0,0,0,0,0,0,0,0
ce4f76ffa99bb31b5a6ff0c8181c8eb4,0,0,0,0,0.233372229,0,0,0,0,0
e1fbb4488c13de517acfa8df0b231505,0,0,0,0,0,0,0,0,0,0
95165963428d30b8b5855631a332423d,0,0,0,0,0,0,0,0,0,0
5e499ca9bc25444aec4cb75635be2e64,0,0,0,0,0,0,0,0,0,0
d0800d55246f138ea20e776d07e9612a,0,0,0,0,0,0,0,0,0,0
dcbeea3305d345c2853022d6358a4320,0,0,0,0,0,0,0,0,0,0
1d48f934eb05131466218395d800578e,0,0,0,0,0,0,0,0,0,0
4e16f4c7963add52a82c2da17c8995f7,0,0,0,0,0,0,0,0,0,0
0aa75c98a3cee536d29705dd503fe437,0,0,0,0,0,0,0,0,0,0
acad2dbcdb54f76b1650b8becda8337c,0,0,0,0,0.093348891,0,0,0,0,0
53f3b4a9722e3c21a56a406c2613f8c0,0,0,0,0,0,0,0,0.108804062,0,0
e9034a72595933ebd5c5df08eb4a08fc,0,0,0,0,0,0,0,0,0,0
92908fab7cceda779587f73cbbb2f4b2,0,0,0,0,0,0,0,0,0,0
febed0f57b5255e94c7dc3c1e973371e,0,0,0,0,0,0,0,0,0,0
69a78a54a5a98675068027c402f089e2,0,0,0,0,0,0,0,0,0,0
b826f33f2333980f901a2ec30dbd2b8e,0,0,0,0,0,0,0,0,0,0
b9917bcddd00f935e3ad70e01592f8b1,0,0,0,0,0,0,0,0,0,0
2213254d5e8df2666f447e2314cd152f,0,0,0,0,0,0,0,0,0,0
67d617381b19f15b2db69afb37054f66,0,0,0,0,0,0,0,0,0,0
ee64aeffeabda05ecf4433382af547a8,0,0,0,0,0,0,0,0,0,0
b84afba3f3b10906a53e1f6ffa67eadb,0,0,0,0,0,0,0,0,0,0
43ecaaf2a9c4133e6f5c5b76994f1010,0,0,0,0,0,0,0,0,0,0
e8fe0238eb713ab7e659f34864022335,0,0,0,0,0,0,0,0,0,0
c588162ab4e553427be22042ff2aeaf6,0,0,0,0,0,0,0,0,0,0
9eaf1921bf9c15b6fd307392b085bc5c,0,0,0,0,0,0,0,0,0,0
a1f561fc1bf4fe21c9ffe53843b36303,0,0,0,0,0,0,0,0,0,0
f7758215a22fa43cf58f9786327ec32a,0,0,0,0,0,0,0,0,0,0
24cfc51373fe3a36d6327532ae2d85d6,0,0,0,0,0,0,0,0,0,0
d004d5152abf350b418bf474f457b11c,0,0,0,0,0,0,0,0,0,0
063d2699badd56a6db03137cad491bd5,0,0,0,0,0,0,0,0,0,0
935fe6c62c73c9e25247d54dd3c34ca4,0,0,0,0,0,0,0,0,0,0
32aa88eaebaf674d700dce51e63b1ce4,0,0,0,0,0,0,0,0,0,0
b803931fb92bd9e88a3029219c406d46,0,0,0,0,0,0,0,0,0,0
7b96179cfef00b7c3db92d21342b134a,0,0,0,0,0,0,0,0,0,0
3c0d9022851545834761310bf7595284,0,0,0,0,0,0,0,0,0,0